//
// Structure of Database :
//ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

//arug_cas03
3144,FEMALE_HIGH_WIZARD,Arquimaga,Arquimaga,99,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,16127,1
//3145,FEMALE_WHITESMITH,Female Whitesmith,Mestre Ferreira,99,36540,0,8469,6268,1,1600,2150,55,50,1,68,64,25,135,50,10,12,2,7,87,181,100,410,580,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,16129,1
3146,SNIPER,Krool,Atiradora de Elite,100,9321000,0,300000,250000,9,20000,20000,73,51,1,50,15,200,999,400,10,12,1,6,68,1205,80,200,480,300,3920,30000,16509,7,0,0,0,0,0,0,12014,30,16603,60,12103,20,518,500,607,50,1722,150,9933,1,7005,500,16124,1
//3147,FEMALE_ASSASSIN_CROSS,Female Assassin Cross,Garota Algoz,99,355250,0,51480,10725,1,2020,2320,60,35,1,138,90,35,125,65,10,12,1,7,85,181,100,580,1956,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,0,0

//3148,FEMALE_PALADIN,Female Paladin,Female Paladin,99,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,16121,1
//3149,FEMALE_CHAMPION,Female Champion,Female Champion,99,349000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,16132,1
//3150,FEMALE_PROFESSOR,Female Professor,Female Professor,99,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,16128,1
//3151,FEMALE_STALKER,Female Stalker,Female Stalker,99,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,0,0
3152,FEMALE_CREATOR,Dimasi,Criadora,100,7052000,0,300000,250000,1,8000,12000,70,70,1,50,100,205,750,50,10,12,2,3,83,1205,90,300,580,400,5000,20,16508,11,0,0,0,0,7135,200,7136,200,7139,500,616,400,1307,200,1369,60,1136,150,1235,100,7005,500,16130,1

3153,FEMALE_TAEKWON,Garota Taekwon,Garota Taekwon,99,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,16134,1
3154,FEMALE_STAR_GLADIATOR,Gladiadora Estelar,Gladiadora Estelar,99,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,16135,1
3155,FEMALE_FLYING_STAR_GLADIATOR,Gladiadora Estelar,Gladiadora Estelar,99,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,16135,1
3156,FEMALE_SOUL_LINKER,Espiritualista,Espiritualista,99,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,16136,1

////==========================================
////-=-=CSS25 Custom Mob Baby Class (Male)=-=-
////==========================================
//3158,BABY_NOVICE,Baby Novice,Baby Novice,80,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3159,BABY_SWORDMAN,Baby Swordman,Baby Swordman,80,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3160,BABY_MAGICIAN,Baby Magician,Baby Magician,80,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3161,BABY_ARCHER,Baby Archer,Baby Archer,80,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3162,BABY_ACOLYTE,Baby Acolyte,Baby Acolyte,80,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3163,BABY_MERCHANT,Baby Merchant,Baby Merchant,80,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3164,BABY_THIEF,Baby Thief,Baby Thief,80,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//
//3165,BABY_KNIGHT,Baby Knight,Baby Knight,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3166,BABY_PRIEST,Baby Priest,Baby Priest,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3167,BABY_WIZARD,Baby Wizard,Baby Wizard,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3168,BABY_BLACKSMITH,Baby Blacksmith,Baby Blacksmith,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3169,BABY_HUNTER,Baby Hunter,Baby Hunter,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3170,BABY_ASSASSIN,Baby Assassin,Baby Assassin,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3171,BABY_KNIGHT_PECO,Baby Knight Peco,Baby Knight Peco,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3172,BABY_CRUSADER,Baby Crusader,Baby Crusader,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3173,BABY_MONK,Baby Monk,Baby Monk,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3174,BABY_SAGE,Baby Sage,Baby Sage,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3175,BABY_ROUGE,Baby Rouge,Baby Rouge,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3176,BABY_ALCHEMIST,Baby Alchemist,Baby Alchemist,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3177,BABY_BARD,Baby Bard,Baby Bard,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3178,BABY_CRUSADER_PECO,Baby Crusader Peco,Baby Crusader Peco,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3179,BABY_SUPER_NOVICE,Baby Super Novice,Baby Super Novice,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//
////-=-=CSS25 Custom Mob Baby Class (Female)=-=-
//3180,BABY_NOVICE,Baby Novice,Baby Novice,80,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3181,BABY_SWORDMAN,Baby Swordman,Baby Swordman,80,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3182,BABY_MAGICIAN,Baby Magician,Baby Magician,80,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3183,BABY_ARCHER,Baby Archer,Baby Archer,80,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3184,BABY_ACOLYTE,Baby Acolyte,Baby Acolyte,80,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3185,BABY_MERCHANT,Baby Merchant,Baby Merchant,80,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3186,BABY_THIEF,Baby Thief,Baby Thief,80,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3187,BABY_KNIGHT,Baby Knight,Baby Knight,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3188,BABY_PRIEST,Baby Priest,Baby Priest,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3189,BABY_WIZARD,Baby Wizard,Baby Wizard,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3190,BABY_BLACKSMITH,Baby Blacksmith,Baby Blacksmith,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3191,BABY_HUNTER,Baby Hunter,Baby Hunter,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3192,BABY_ASSASSIN,Baby Assassin,Baby Assassin,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3193,BABY_KNIGHT_PECO,Baby Knight Peco,Baby Knight Peco,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3194,BABY_CRUSADER,Baby Crusader,Baby Crusader,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3195,BABY_MONK,Baby Monk,Baby Monk,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3196,BABY_SAGE,Baby Sage,Baby Sage,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3197,BABY_ROUGE,Baby Rouge,Baby Rouge,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3198,BABY_ALCHEMIST,Baby Alchemist,Baby Alchemist,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3199,BABY_DANCER,Baby Dancer,Baby Dancer,90,360000,0,65780,45045,2,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,868,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3204,BABY_CRUSADER_PECO,Baby Crusader Peco,Baby Crusader Peco,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3205,BABY_SUPER_NOVICE,Baby Super Novice,Baby Super Novice,90,249000,0,51480,10725,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,7,80,181,100,580,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//-=-=Wedding Class=-=-
3206,GROOM,Groom,Groom,99,79523,0,4580,3230,1,2345,1690,65,58,99,99,99,99,99,99,10,12,1,7,66,653,100,564,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,BRIDE,Bride,Bride,99,79523,0,4580,3230,1,2345,1690,65,58,99,99,99,99,99,99,10,12,1,7,66,653,100,564,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//-=-=Gunslinger and Ninja=-=-
//Female
3208,GUNSLINGER,Gunslinger,Gunslinger,90,50000,0,5780,5045,3,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,568,768,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,NINJA,Ninja,Ninja,90,50000,0,5780,5045,3,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,568,768,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//Male
3210,GUNSLINGER,Gunslinger,Gunslinger,90,50000,0,5780,5045,3,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,568,768,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,NINJA,Ninja,Ninja,90,50000,0,5780,5045,3,2800,3320,30,70,1,120,64,118,99,60,10,12,2,7,89,181,100,568,768,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,PRECASTER,Pre-Caster,Pre-Caster,90,40000,0,12000,9000,12,2000,2500,60,70,1,35,35,200,150,65,12,14,2,7,89,148,100,700,768,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,500,16113,1

//Mvps Grandes
3250,GIANT_KHALITZBURG,Giant Khalitzburg,Giant Khalitzburg,73,1927600,0,14378,12750,1,3875,5025,45,10,1,65,67,255,773,40,10,12,2,1,29,1205,350,528,1000,396,1000,5000,932,500,0,0,0,0,932,8000,985,191,5017,100,2108,120,1004,100,504,1000,1127,60,1138,6,2281,20,16201,1
3251,GIANT_DEVILING,Giant Deviling,Giant Deviling,69,1576200,0,13780,10580,1,3575,5225,65,20,1,95,76,230,633,80,10,12,2,1,29,1205,350,528,1000,396,1000,5000,16501,1,0,0,0,0,7126,8000,984,171,5254,92,2255,100,912,111,505,950,2284,20,0,0,0,0,16202,1

3301,FAKE_EMPERIUM,Fake Emperium,Fake Emperium,100,1000000,0,10000,5000,1,1000,1000,20,100,1,2,3,4,2000,50,10,12,0,8,26,0,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,TESOURO1,Cristal,Tesouro,1,40,0,0,0,1,100,200,99,99,1,1,1,1,999,1,7,12,0,3,20,1511,200,40,50,1,500,1,0,0,0,0,0,0,607,900,616,900,2102,4500,2269,4500,2504,4500,2260,4500,2104,4500,2311,4500,12103,900,0,0
3303,TESOURO2,Cristal,Tesouro,1,100,0,0,0,1,100,200,99,99,1,1,1,1,999,1,7,12,0,3,20,1479,200,40,50,1,0,0,0,0,0,0,0,0,547,450,526,450,607,100,2504,45,969,10,603,9,617,9,616,5,12103,2,0,0
